DateTimeStamp,WTMP,site
1/02/21 18:24:00,13.1,"Duke, NC"
1/02/21 18:30:00,13.1,"Duke, NC"
1/02/21 18:36:00,13.2,"Duke, NC"
1/02/21 18:42:00,13.2,"Duke, NC"
1/02/21 18:48:00,13.2,"Duke, NC"
1/02/21 18:54:00,13.2,"Duke, NC"
1/02/21 19:00:00,13.2,"Duke, NC"
1/02/21 19:06:00,13.5,"Duke, NC"
1/02/21 19:12:00,13.4,"Duke, NC"
1/02/21 19:18:00,13.3,"Duke, NC"
1/02/21 19:24:00,13.3,"Duke, NC"
1/02/21 19:30:00,13.3,"Duke, NC"
1/02/21 19:36:00,13.3,"Duke, NC"
1/02/21 19:42:00,13.3,"Duke, NC"
1/02/21 19:48:00,13.3,"Duke, NC"
1/02/21 19:54:00,13.3,"Duke, NC"
1/02/21 20:00:00,13.3,"Duke, NC"
1/02/21 20:06:00,13.3,"Duke, NC"
1/02/21 20:12:00,13.4,"Duke, NC"
1/02/21 20:18:00,13.4,"Duke, NC"
1/02/21 20:24:00,13.4,"Duke, NC"
1/02/21 20:30:00,13.4,"Duke, NC"
1/02/21 20:36:00,13.4,"Duke, NC"
1/02/21 20:42:00,13.5,"Duke, NC"
1/02/21 20:48:00,13.5,"Duke, NC"
1/02/21 20:54:00,13.6,"Duke, NC"
1/02/21 21:00:00,13.6,"Duke, NC"
1/02/21 21:06:00,13.6,"Duke, NC"
1/02/21 21:12:00,13.7,"Duke, NC"
1/02/21 21:18:00,13.7,"Duke, NC"
1/02/21 21:24:00,13.7,"Duke, NC"
1/02/21 21:30:00,13.7,"Duke, NC"
1/02/21 21:36:00,13.7,"Duke, NC"
1/02/21 21:42:00,13.7,"Duke, NC"
1/02/21 21:48:00,13.7,"Duke, NC"
1/02/21 21:54:00,13.7,"Duke, NC"
1/02/21 22:00:00,13.7,"Duke, NC"
1/02/21 22:06:00,13.7,"Duke, NC"
1/02/21 22:12:00,13.7,"Duke, NC"
1/02/21 22:18:00,13.7,"Duke, NC"
1/02/21 22:24:00,13.7,"Duke, NC"
1/02/21 22:30:00,13.7,"Duke, NC"
1/02/21 22:36:00,13.7,"Duke, NC"
1/02/21 22:42:00,13.7,"Duke, NC"
1/02/21 22:48:00,13.7,"Duke, NC"
1/02/21 22:54:00,13.7,"Duke, NC"
1/02/21 23:00:00,13.7,"Duke, NC"
1/02/21 23:06:00,13.7,"Duke, NC"
1/02/21 23:12:00,13.7,"Duke, NC"
1/02/21 23:18:00,13.7,"Duke, NC"
1/02/21 23:24:00,13.7,"Duke, NC"
1/02/21 23:30:00,13.7,"Duke, NC"
1/02/21 23:36:00,13.7,"Duke, NC"
1/02/21 23:42:00,13.8,"Duke, NC"
1/02/21 23:48:00,13.8,"Duke, NC"
1/02/21 23:54:00,13.8,"Duke, NC"
1/03/21 00:00:00,13.8,"Duke, NC"
1/03/21 00:06:00,13.8,"Duke, NC"
1/03/21 00:12:00,13.8,"Duke, NC"
1/03/21 00:18:00,13.8,"Duke, NC"
1/03/21 00:24:00,13.9,"Duke, NC"
1/03/21 00:30:00,13.9,"Duke, NC"
1/03/21 00:36:00,13.9,"Duke, NC"
1/03/21 00:42:00,13.9,"Duke, NC"
1/03/21 00:48:00,13.9,"Duke, NC"
1/03/21 00:54:00,13.9,"Duke, NC"
1/03/21 01:00:00,13.9,"Duke, NC"
1/03/21 01:06:00,13.9,"Duke, NC"
1/03/21 01:12:00,13.9,"Duke, NC"
1/03/21 01:18:00,13.8,"Duke, NC"
1/03/21 01:24:00,13.8,"Duke, NC"
1/03/21 01:30:00,13.8,"Duke, NC"
1/03/21 01:36:00,13.8,"Duke, NC"
1/03/21 01:42:00,13.8,"Duke, NC"
1/03/21 01:48:00,13.8,"Duke, NC"
1/03/21 01:54:00,13.8,"Duke, NC"
1/03/21 02:00:00,13.7,"Duke, NC"
1/03/21 02:06:00,13.7,"Duke, NC"
1/03/21 02:12:00,13.7,"Duke, NC"
1/03/21 02:18:00,13.7,"Duke, NC"
1/03/21 02:24:00,999,"Duke, NC"
1/03/21 02:30:00,999,"Duke, NC"
1/03/21 02:36:00,13.7,"Duke, NC"
